"U","V","T","tstamp","SID","SCODE","SFNAME","STYPE","Poll_Value"
-3.022722,53.37287,87,2020-04-27,29,"TRAN","Wirral Tranmere","Urban Background",75.64049625
-2.030371,52.605641,87,2020-04-27,30,"WAL4","Walsall Woodlands","Urban Background",63.4838519047619
0.290917,52.2985,87,2020-04-27,31,"WFEN","Wicken Fen","Rural Background",62.5305470833333
-2.638139,53.54914,87,2020-04-27,32,"WIG5","Wigan Centre","Urban Background",71.62692125
-3.2429,55.79216,88,2020-04-28,1,"ACTH","Auchencorth Moss","Rural Background",66.56560375
-1.874978,52.476145,88,2020-04-28,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",58.56201625
-3.205782,55.862281,88,2020-04-28,3,"BUSH","Bush Estate","Rural Background",64.5657470833333
-1.560189,52.411628,88,2020-04-28,4,"COAL","Coventry Allesley","Urban Background",68.1968125
-3.182186,55.945589,88,2020-04-28,7,"ED3","Edinburgh St Leonards","Urban Background",69.4926940909091
-5.101102,56.82266,88,2020-04-28,8,"FW","Fort William","Suburban Background",67.0629991666667
-4.243631,55.865782,88,2020-04-28,9,"GLKP","Glasgow Townhead","Urban Background",53.7809183333333
-0.460861,51.49633,88,2020-04-28,10,"HIL","London Hillingdon","Urban Background",51.2208883333333
-0.341222,53.74878,88,2020-04-28,11,"HUL2","Hull Freetown","Urban Background",69.5071829166667
-1.127182,52.619904,88,2020-04-28,12,"LECU","Leicester University","Urban Background",66.1269666666667
-2.73684,52.221593,88,2020-04-28,13,"LEOM","Leominster","Suburban Background",58.6479420833333
-7.900328,54.43951,88,2020-04-28,14,"LN","Lough Navar","Rural Background",53.4092295833333
-2.238917,53.371722,88,2020-04-28,15,"MAHG","Manchester Sharston","Suburban Industrial",59.0401520833333
-2.237881,53.48152,88,2020-04-28,16,"MAN3","Manchester Piccadilly","Urban Background",55.6051916666667
-9.903917,53.326444,88,2020-04-28,17,"MH","Mace Head","Rural Background",76.6224066666667
-1.610528,54.97825,88,2020-04-28,18,"NEWC","Newcastle Centre","Urban Background",58.5031158333333
1.302686,52.614823,88,2020-04-28,19,"NO12","Norwich Lakenfields","Urban Background",59.96247125
-1.146447,52.95473,88,2020-04-28,20,"NOTT","Nottingham Centre","Urban Background",64.9149945833333
-0.916605,52.272257,88,2020-04-28,21,"NTN4","Northampton Spring Park","Urban Background",68.20789875
1.04901,51.777874,88,2020-04-28,22,"OSY","St Osyth","Rural Background",76.6771491666667
-3.196527,55.657472,88,2020-04-28,23,"PEEB","Peebles","Urban Background",61.27956
-4.142361,50.37167,88,2020-04-28,24,"PLYM","Plymouth Centre","Urban Background",52.10163
0.678331,51.544166,88,2020-04-28,25,"SEND","Southend-on-Sea","Urban Background",71.2840917391304
1.463497,52.2944,88,2020-04-28,26,"SIB","Sibton","Rural Background",76.0493375
-2.175133,53.02821,88,2020-04-28,27,"STOK","Stoke-on-Trent Centre","Urban Background",66.1699283333333
-1.406878,54.88361,88,2020-04-28,28,"SUN2","Sunderland Silksworth","Urban Background",53.9109258333333
-3.022722,53.37287,88,2020-04-28,29,"TRAN","Wirral Tranmere","Urban Background",62.3663183333333
-2.030371,52.605641,88,2020-04-28,30,"WAL4","Walsall Woodlands","Urban Background",60.2744804347826
0.290917,52.2985,88,2020-04-28,31,"WFEN","Wicken Fen","Rural Background",65.1221870833333
-2.638139,53.54914,88,2020-04-28,32,"WIG5","Wigan Centre","Urban Background",63.6489720833333
-3.2429,55.79216,89,2020-04-29,1,"ACTH","Auchencorth Moss","Rural Background",59.9506891666667
-1.874978,52.476145,89,2020-04-29,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",53.6566125
-3.205782,55.862281,89,2020-04-29,3,"BUSH","Bush Estate","Rural Background",55.2774254166667
-1.560189,52.411628,89,2020-04-29,4,"COAL","Coventry Allesley","Urban Background",63.915065
-3.182186,55.945589,89,2020-04-29,7,"ED3","Edinburgh St Leonards","Urban Background",60.0546325
-5.101102,56.82266,89,2020-04-29,8,"FW","Fort William","Suburban Background",59.2248954166667
-4.243631,55.865782,89,2020-04-29,9,"GLKP","Glasgow Townhead","Urban Background",44.5832691666667
-0.460861,51.49633,89,2020-04-29,10,"HIL","London Hillingdon","Urban Background",42.98100375
-0.341222,53.74878,89,2020-04-29,11,"HUL2","Hull Freetown","Urban Background",61.6498079166667
-1.127182,52.619904,89,2020-04-29,12,"LECU","Leicester University","Urban Background",61.1640483333333
-2.73684,52.221593,89,2020-04-29,13,"LEOM","Leominster","Suburban Background",60.4212045833333
-7.900328,54.43951,89,2020-04-29,14,"LN","Lough Navar","Rural Background",58.9174995833333
-2.238917,53.371722,89,2020-04-29,15,"MAHG","Manchester Sharston","Suburban Industrial",53.56098625
-2.237881,53.48152,89,2020-04-29,16,"MAN3","Manchester Piccadilly","Urban Background",45.53245125
-9.903917,53.326444,89,2020-04-29,17,"MH","Mace Head","Rural Background",82.1962308333333
-1.610528,54.97825,89,2020-04-29,18,"NEWC","Newcastle Centre","Urban Background",55.3300916666667
1.302686,52.614823,89,2020-04-29,19,"NO12","Norwich Lakenfields","Urban Background",57.7769025
-1.146447,52.95473,89,2020-04-29,20,"NOTT","Nottingham Centre","Urban Background",52.4695875
-0.916605,52.272257,89,2020-04-29,21,"NTN4","Northampton Spring Park","Urban Background",69.0491433333333
1.04901,51.777874,89,2020-04-29,22,"OSY","St Osyth","Rural Background",69.4552108333333
-3.196527,55.657472,89,2020-04-29,23,"PEEB","Peebles","Urban Background",57.2260054166667
-4.142361,50.37167,89,2020-04-29,24,"PLYM","Plymouth Centre","Urban Background",47.05278625
0.678331,51.544166,89,2020-04-29,25,"SEND","Southend-on-Sea","Urban Background",59.98810875
1.463497,52.2944,89,2020-04-29,26,"SIB","Sibton","Rural Background",66.7028091666667
-2.175133,53.02821,89,2020-04-29,27,"STOK","Stoke-on-Trent Centre","Urban Background",61.6920770833333
-1.406878,54.88361,89,2020-04-29,28,"SUN2","Sunderland Silksworth","Urban Background",64.3938954166667
-3.022722,53.37287,89,2020-04-29,29,"TRAN","Wirral Tranmere","Urban Background",64.2102629166667
-2.030371,52.605641,89,2020-04-29,30,"WAL4","Walsall Woodlands","Urban Background",58.1361027272727
0.290917,52.2985,89,2020-04-29,31,"WFEN","Wicken Fen","Rural Background",61.05248375
-2.638139,53.54914,89,2020-04-29,32,"WIG5","Wigan Centre","Urban Background",57.9161845833333
-3.2429,55.79216,90,2020-04-30,1,"ACTH","Auchencorth Moss","Rural Background",61.9013491666667
-1.874978,52.476145,90,2020-04-30,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",57.4588375
-3.205782,55.862281,90,2020-04-30,3,"BUSH","Bush Estate","Rural Background",60.57296125
-1.560189,52.411628,90,2020-04-30,4,"COAL","Coventry Allesley","Urban Background",61.7405845833333
-3.182186,55.945589,90,2020-04-30,7,"ED3","Edinburgh St Leonards","Urban Background",63.16044125
-5.101102,56.82266,90,2020-04-30,8,"FW","Fort William","Suburban Background",56.4192029166667
-4.243631,55.865782,90,2020-04-30,9,"GLKP","Glasgow Townhead","Urban Background",46.19692625
-0.460861,51.49633,90,2020-04-30,10,"HIL","London Hillingdon","Urban Background",46.7984729166667
-0.341222,53.74878,90,2020-04-30,11,"HUL2","Hull Freetown","Urban Background",59.6894479166667
-1.127182,52.619904,90,2020-04-30,12,"LECU","Leicester University","Urban Background",60.0587908333333
-2.73684,52.221593,90,2020-04-30,13,"LEOM","Leominster","Suburban Background",67.2426183333333
-7.900328,54.43951,90,2020-04-30,14,"LN","Lough Navar","Rural Background",53.3032075
-2.238917,53.371722,90,2020-04-30,15,"MAHG","Manchester Sharston","Suburban Industrial",64.1174070833333
-2.237881,53.48152,90,2020-04-30,16,"MAN3","Manchester Piccadilly","Urban Background",54.0550604166667
-9.903917,53.326444,90,2020-04-30,17,"MH","Mace Head","Rural Background",84.5977229166667
-1.610528,54.97825,90,2020-04-30,18,"NEWC","Newcastle Centre","Urban Background",52.4183095833333
1.302686,52.614823,90,2020-04-30,19,"NO12","Norwich Lakenfields","Urban Background",67.0527491666667
-1.146447,52.95473,90,2020-04-30,20,"NOTT","Nottingham Centre","Urban Background",64.17215125
-0.916605,52.272257,90,2020-04-30,21,"NTN4","Northampton Spring Park","Urban Background",69.7788204166667
1.04901,51.777874,90,2020-04-30,22,"OSY","St Osyth","Rural Background",75.38410375
-3.196527,55.657472,90,2020-04-30,23,"PEEB","Peebles","Urban Background",54.80206125
-4.142361,50.37167,90,2020-04-30,24,"PLYM","Plymouth Centre","Urban Background",65.7908845833333
0.678331,51.544166,90,2020-04-30,25,"SEND","Southend-on-Sea","Urban Background",65.4277783333333
1.463497,52.2944,90,2020-04-30,26,"SIB","Sibton","Rural Background",70.3622845833333
-2.175133,53.02821,90,2020-04-30,27,"STOK","Stoke-on-Trent Centre","Urban Background",66.5801558333333
-1.406878,54.88361,90,2020-04-30,28,"SUN2","Sunderland Silksworth","Urban Background",55.8304016666667
-3.022722,53.37287,90,2020-04-30,29,"TRAN","Wirral Tranmere","Urban Background",67.2925116666667
-2.030371,52.605641,90,2020-04-30,30,"WAL4","Walsall Woodlands","Urban Background",69.5270073913044
0.290917,52.2985,90,2020-04-30,31,"WFEN","Wicken Fen","Rural Background",64.9302395833333
-2.638139,53.54914,90,2020-04-30,32,"WIG5","Wigan Centre","Urban Background",66.8455570833333
-3.2429,55.79216,91,2020-05-01,1,"ACTH","Auchencorth Moss","Rural Background",71.1460133333333
-1.874978,52.476145,91,2020-05-01,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",59.3623754166667
-3.205782,55.862281,91,2020-05-01,3,"BUSH","Bush Estate","Rural Background",71.1030504166667
-1.560189,52.411628,91,2020-05-01,4,"COAL","Coventry Allesley","Urban Background",63.06412125
-3.182186,55.945589,91,2020-05-01,7,"ED3","Edinburgh St Leonards","Urban Background",68.6536657142857
-5.101102,56.82266,91,2020-05-01,8,"FW","Fort William","Suburban Background",53.9774666666667
-4.243631,55.865782,91,2020-05-01,9,"GLKP","Glasgow Townhead","Urban Background",47.2376979166667
-0.460861,51.49633,91,2020-05-01,10,"HIL","London Hillingdon","Urban Background",57.6258379166667
-0.341222,53.74878,91,2020-05-01,11,"HUL2","Hull Freetown","Urban Background",61.3546108333333
-1.127182,52.619904,91,2020-05-01,12,"LECU","Leicester University","Urban Background",51.2793682608696
-2.73684,52.221593,91,2020-05-01,13,"LEOM","Leominster","Suburban Background",66.5427370833333
-7.900328,54.43951,91,2020-05-01,14,"LN","Lough Navar","Rural Background",67.2495475
-2.238917,53.371722,91,2020-05-01,15,"MAHG","Manchester Sharston","Suburban Industrial",65.8678029166667
-2.237881,53.48152,91,2020-05-01,16,"MAN3","Manchester Piccadilly","Urban Background",55.50055625
-9.903917,53.326444,91,2020-05-01,17,"MH","Mace Head","Rural Background",93.0703008333333
-1.610528,54.97825,91,2020-05-01,18,"NEWC","Newcastle Centre","Urban Background",55.3363275
1.302686,52.614823,91,2020-05-01,19,"NO12","Norwich Lakenfields","Urban Background",65.9876833333333
-1.146447,52.95473,91,2020-05-01,20,"NOTT","Nottingham Centre","Urban Background",63.0745145833333
-0.916605,52.272257,91,2020-05-01,21,"NTN4","Northampton Spring Park","Urban Background",66.6965725
1.04901,51.777874,91,2020-05-01,22,"OSY","St Osyth","Rural Background",71.6352358333333
-3.196527,55.657472,91,2020-05-01,23,"PEEB","Peebles","Urban Background",58.0707129166667
-4.142361,50.37167,91,2020-05-01,24,"PLYM","Plymouth Centre","Urban Background",76.657055
0.678331,51.544166,91,2020-05-01,25,"SEND","Southend-on-Sea","Urban Background",62.1951604166667
1.463497,52.2944,91,2020-05-01,26,"SIB","Sibton","Rural Background",64.81728875
-2.175133,53.02821,91,2020-05-01,27,"STOK","Stoke-on-Trent Centre","Urban Background",64.4084479166667
-1.406878,54.88361,91,2020-05-01,28,"SUN2","Sunderland Silksworth","Urban Background",58.9881820833333
-3.022722,53.37287,91,2020-05-01,29,"TRAN","Wirral Tranmere","Urban Background",74.0453216666667
-2.030371,52.605641,91,2020-05-01,30,"WAL4","Walsall Woodlands","Urban Background",65.9474916666667
0.290917,52.2985,91,2020-05-01,31,"WFEN","Wicken Fen","Rural Background",64.9434058333333
-2.638139,53.54914,91,2020-05-01,32,"WIG5","Wigan Centre","Urban Background",75.0979154166667
-3.2429,55.79216,92,2020-05-02,1,"ACTH","Auchencorth Moss","Rural Background",66.7374570833333
-1.874978,52.476145,92,2020-05-02,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",62.1625916666667
-3.205782,55.862281,92,2020-05-02,3,"BUSH","Bush Estate","Rural Background",68.6403016666667
-1.560189,52.411628,92,2020-05-02,4,"COAL","Coventry Allesley","Urban Background",64.0134645833333
-3.182186,55.945589,92,2020-05-02,7,"ED3","Edinburgh St Leonards","Urban Background",66.551745
-5.101102,56.82266,92,2020-05-02,8,"FW","Fort William","Suburban Background",68.3359845833333
-4.243631,55.865782,92,2020-05-02,9,"GLKP","Glasgow Townhead","Urban Background",56.9918258333333
-0.460861,51.49633,92,2020-05-02,10,"HIL","London Hillingdon","Urban Background",63.58591375
-0.341222,53.74878,92,2020-05-02,11,"HUL2","Hull Freetown","Urban Background",61.9186729166667
-1.127182,52.619904,92,2020-05-02,12,"LECU","Leicester University","Urban Background",57.7332475
-2.73684,52.221593,92,2020-05-02,13,"LEOM","Leominster","Suburban Background",65.6758554166667
-7.900328,54.43951,92,2020-05-02,14,"LN","Lough Navar","Rural Background",63.8402279166667
-2.238917,53.371722,92,2020-05-02,15,"MAHG","Manchester Sharston","Suburban Industrial",62.2817795833333
-2.237881,53.48152,92,2020-05-02,16,"MAN3","Manchester Piccadilly","Urban Background",58.39917125
-9.903917,53.326444,92,2020-05-02,17,"MH","Mace Head","Rural Background",80.96555
-1.610528,54.97825,92,2020-05-02,18,"NEWC","Newcastle Centre","Urban Background",61.00259125
1.302686,52.614823,92,2020-05-02,19,"NO12","Norwich Lakenfields","Urban Background",68.13514
-1.146447,52.95473,92,2020-05-02,20,"NOTT","Nottingham Centre","Urban Background",65.2912670833333
-0.916605,52.272257,92,2020-05-02,21,"NTN4","Northampton Spring Park","Urban Background",67.8974575
1.04901,51.777874,92,2020-05-02,22,"OSY","St Osyth","Rural Background",77.6847020833333
-3.196527,55.657472,92,2020-05-02,23,"PEEB","Peebles","Urban Background",62.2443595833333
-4.142361,50.37167,92,2020-05-02,24,"PLYM","Plymouth Centre","Urban Background",68.3437183333333
0.678331,51.544166,92,2020-05-02,25,"SEND","Southend-on-Sea","Urban Background",65.5337991666667
1.463497,52.2944,92,2020-05-02,26,"SIB","Sibton","Rural Background",71.49734
-2.175133,53.02821,92,2020-05-02,27,"STOK","Stoke-on-Trent Centre","Urban Background",66.1685429166667
-1.406878,54.88361,92,2020-05-02,28,"SUN2","Sunderland Silksworth","Urban Background",59.9132716666667
-3.022722,53.37287,92,2020-05-02,29,"TRAN","Wirral Tranmere","Urban Background",72.56309875
-2.030371,52.605641,92,2020-05-02,30,"WAL4","Walsall Woodlands","Urban Background",66.3500954166667
0.290917,52.2985,92,2020-05-02,31,"WFEN","Wicken Fen","Rural Background",67.4442670833333
-2.638139,53.54914,92,2020-05-02,32,"WIG5","Wigan Centre","Urban Background",70.6297645833333
-3.2429,55.79216,93,2020-05-03,1,"ACTH","Auchencorth Moss","Rural Background",63.9095220833333
-1.874978,52.476145,93,2020-05-03,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",48.0714258333333
-3.205782,55.862281,93,2020-05-03,3,"BUSH","Bush Estate","Rural Background",61.4578608333333
-1.560189,52.411628,93,2020-05-03,4,"COAL","Coventry Allesley","Urban Background",54.9399595833333
-3.182186,55.945589,93,2020-05-03,7,"ED3","Edinburgh St Leonards","Urban Background",70.73232125
-5.101102,56.82266,93,2020-05-03,8,"FW","Fort William","Suburban Background",59.423105
-4.243631,55.865782,93,2020-05-03,9,"GLKP","Glasgow Townhead","Urban Background",54.5952916666667
-0.460861,51.49633,93,2020-05-03,10,"HIL","London Hillingdon","Urban Background",37.8129733333333
-0.341222,53.74878,93,2020-05-03,11,"HUL2","Hull Freetown","Urban Background",63.94209
-1.127182,52.619904,93,2020-05-03,12,"LECU","Leicester University","Urban Background",53.8949875
-2.73684,52.221593,93,2020-05-03,13,"LEOM","Leominster","Suburban Background",56.6591720833333
-7.900328,54.43951,93,2020-05-03,14,"LN","Lough Navar","Rural Background",52.1321208333333
-2.238917,53.371722,93,2020-05-03,15,"MAHG","Manchester Sharston","Suburban Industrial",45.2864520833333
-2.237881,53.48152,93,2020-05-03,16,"MAN3","Manchester Piccadilly","Urban Background",47.5330008333333
-9.903917,53.326444,93,2020-05-03,17,"MH","Mace Head","Rural Background",72.90458375
-1.610528,54.97825,93,2020-05-03,18,"NEWC","Newcastle Centre","Urban Background",58.1199141666667
1.302686,52.614823,93,2020-05-03,19,"NO12","Norwich Lakenfields","Urban Background",54.4860758333333
-1.146447,52.95473,93,2020-05-03,20,"NOTT","Nottingham Centre","Urban Background",46.77352625
-0.916605,52.272257,93,2020-05-03,21,"NTN4","Northampton Spring Park","Urban Background",56.6335320833333
1.04901,51.777874,93,2020-05-03,22,"OSY","St Osyth","Rural Background",57.5898045833333
-3.196527,55.657472,93,2020-05-03,23,"PEEB","Peebles","Urban Background",55.6225158333333
-4.142361,50.37167,93,2020-05-03,24,"PLYM","Plymouth Centre","Urban Background",63.3995095833333
0.678331,51.544166,93,2020-05-03,25,"SEND","Southend-on-Sea","Urban Background",62.96156375
1.463497,52.2944,93,2020-05-03,26,"SIB","Sibton","Rural Background",51.0033020833333
-2.175133,53.02821,93,2020-05-03,27,"STOK","Stoke-on-Trent Centre","Urban Background",58.3423508333333
-1.406878,54.88361,93,2020-05-03,28,"SUN2","Sunderland Silksworth","Urban Background",61.5936795833333
-3.022722,53.37287,93,2020-05-03,29,"TRAN","Wirral Tranmere","Urban Background",65.1256516666667
-2.030371,52.605641,93,2020-05-03,30,"WAL4","Walsall Woodlands","Urban Background",39.4594258333333
0.290917,52.2985,93,2020-05-03,31,"WFEN","Wicken Fen","Rural Background",38.5592808333333
-2.638139,53.54914,93,2020-05-03,32,"WIG5","Wigan Centre","Urban Background",51.3781891666667
-3.2429,55.79216,94,2020-05-04,1,"ACTH","Auchencorth Moss","Rural Background",65.31759875
-1.874978,52.476145,94,2020-05-04,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",50.1197895833333
-3.205782,55.862281,94,2020-05-04,3,"BUSH","Bush Estate","Rural Background",66.05975
-1.560189,52.411628,94,2020-05-04,4,"COAL","Coventry Allesley","Urban Background",55.7375454166667
-3.182186,55.945589,94,2020-05-04,7,"ED3","Edinburgh St Leonards","Urban Background",77.4303891666667
-5.101102,56.82266,94,2020-05-04,8,"FW","Fort William","Suburban Background",65.2977966666667
-4.243631,55.865782,94,2020-05-04,9,"GLKP","Glasgow Townhead","Urban Background",65.402005
-0.460861,51.49633,94,2020-05-04,10,"HIL","London Hillingdon","Urban Background",67.3264658333333
-0.341222,53.74878,94,2020-05-04,11,"HUL2","Hull Freetown","Urban Background",68.64376625
-1.127182,52.619904,94,2020-05-04,12,"LECU","Leicester University","Urban Background",55.19704375
-2.73684,52.221593,94,2020-05-04,13,"LEOM","Leominster","Suburban Background",67.1109570833333
-7.900328,54.43951,94,2020-05-04,14,"LN","Lough Navar","Rural Background",61.5271545833333
-2.238917,53.371722,94,2020-05-04,15,"MAHG","Manchester Sharston","Suburban Industrial",54.7438533333333
-2.237881,53.48152,94,2020-05-04,16,"MAN3","Manchester Piccadilly","Urban Background",52.04827375
-9.903917,53.326444,94,2020-05-04,17,"MH","Mace Head","Rural Background",81.1942241666667
-1.610528,54.97825,94,2020-05-04,18,"NEWC","Newcastle Centre","Urban Background",62.1528904166667
1.302686,52.614823,94,2020-05-04,19,"NO12","Norwich Lakenfields","Urban Background",61.662595
-1.146447,52.95473,94,2020-05-04,20,"NOTT","Nottingham Centre","Urban Background",64.6696908333333
-0.916605,52.272257,94,2020-05-04,21,"NTN4","Northampton Spring Park","Urban Background",63.8083516666667
1.04901,51.777874,94,2020-05-04,22,"OSY","St Osyth","Rural Background",69.61874875
-3.196527,55.657472,94,2020-05-04,23,"PEEB","Peebles","Urban Background",62.0551829166667
-4.142361,50.37167,94,2020-05-04,24,"PLYM","Plymouth Centre","Urban Background",60.2424229166667
0.678331,51.544166,94,2020-05-04,25,"SEND","Southend-on-Sea","Urban Background",77.1795408333333
1.463497,52.2944,94,2020-05-04,26,"SIB","Sibton","Rural Background",67.1628654545455
-2.175133,53.02821,94,2020-05-04,27,"STOK","Stoke-on-Trent Centre","Urban Background",64.2317441666667
-1.406878,54.88361,94,2020-05-04,28,"SUN2","Sunderland Silksworth","Urban Background",73.2539708333333
-3.022722,53.37287,94,2020-05-04,29,"TRAN","Wirral Tranmere","Urban Background",69.5584608333333
-2.030371,52.605641,94,2020-05-04,30,"WAL4","Walsall Woodlands","Urban Background",53.0724554166667
0.290917,52.2985,94,2020-05-04,31,"WFEN","Wicken Fen","Rural Background",52.9588116666667
-2.638139,53.54914,94,2020-05-04,32,"WIG5","Wigan Centre","Urban Background",63.4549454166667
-3.2429,55.79216,95,2020-05-05,1,"ACTH","Auchencorth Moss","Rural Background",73.9649391666667
-1.874978,52.476145,95,2020-05-05,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",73.2816895833333
-3.205782,55.862281,95,2020-05-05,3,"BUSH","Bush Estate","Rural Background",65.6522954166667
-1.560189,52.411628,95,2020-05-05,4,"COAL","Coventry Allesley","Urban Background",77.2003295833333
-3.182186,55.945589,95,2020-05-05,7,"ED3","Edinburgh St Leonards","Urban Background",74.2747491304348
-5.101102,56.82266,95,2020-05-05,8,"FW","Fort William","Suburban Background",56.8547145833333
-4.243631,55.865782,95,2020-05-05,9,"GLKP","Glasgow Townhead","Urban Background",59.9769925
-0.460861,51.49633,95,2020-05-05,10,"HIL","London Hillingdon","Urban Background",70.0497654166667
-0.341222,53.74878,95,2020-05-05,11,"HUL2","Hull Freetown","Urban Background",74.4091208333333
-1.127182,52.619904,95,2020-05-05,12,"LECU","Leicester University","Urban Background",78.2854908333333
-2.73684,52.221593,95,2020-05-05,13,"LEOM","Leominster","Suburban Background",80.3823633333333
-7.900328,54.43951,95,2020-05-05,14,"LN","Lough Navar","Rural Background",66.9862266666667
-2.238917,53.371722,95,2020-05-05,15,"MAHG","Manchester Sharston","Suburban Industrial",74.9378420833333
-2.237881,53.48152,95,2020-05-05,16,"MAN3","Manchester Piccadilly","Urban Background",68.2225713043478
-9.903917,53.326444,95,2020-05-05,17,"MH","Mace Head","Rural Background",77.0905654166667
-1.610528,54.97825,95,2020-05-05,18,"NEWC","Newcastle Centre","Urban Background",59.9375252173913
1.302686,52.614823,95,2020-05-05,19,"NO12","Norwich Lakenfields","Urban Background",73.6981520833333
-1.146447,52.95473,95,2020-05-05,20,"NOTT","Nottingham Centre","Urban Background",75.5434820833333
-0.916605,52.272257,95,2020-05-05,21,"NTN4","Northampton Spring Park","Urban Background",80.71012875
1.04901,51.777874,95,2020-05-05,22,"OSY","St Osyth","Rural Background",88.7864770833333
-3.196527,55.657472,95,2020-05-05,23,"PEEB","Peebles","Urban Background",64.22204375
-4.142361,50.37167,95,2020-05-05,24,"PLYM","Plymouth Centre","Urban Background",72.1438633333333
0.678331,51.544166,95,2020-05-05,25,"SEND","Southend-on-Sea","Urban Background",84.37653375
1.463497,52.2944,95,2020-05-05,26,"SIB","Sibton","Rural Background",83.491635
-2.175133,53.02821,95,2020-05-05,27,"STOK","Stoke-on-Trent Centre","Urban Background",82.8146208333333
-1.406878,54.88361,95,2020-05-05,28,"SUN2","Sunderland Silksworth","Urban Background",73.92197625
-3.022722,53.37287,95,2020-05-05,29,"TRAN","Wirral Tranmere","Urban Background",82.0745491666667
-2.030371,52.605641,95,2020-05-05,30,"WAL4","Walsall Woodlands","Urban Background",76.8677125
0.290917,52.2985,95,2020-05-05,31,"WFEN","Wicken Fen","Rural Background",71.3594420833333
-2.638139,53.54914,95,2020-05-05,32,"WIG5","Wigan Centre","Urban Background",75.7527541666667
-3.2429,55.79216,96,2020-05-06,1,"ACTH","Auchencorth Moss","Rural Background",76.5635079166667
-1.874978,52.476145,96,2020-05-06,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",66.87881875
-3.205782,55.862281,96,2020-05-06,3,"BUSH","Bush Estate","Rural Background",69.5175766666667
-1.560189,52.411628,96,2020-05-06,4,"COAL","Coventry Allesley","Urban Background",77.8177483333333
-3.182186,55.945589,96,2020-05-06,7,"ED3","Edinburgh St Leonards","Urban Background",72.32264375
-5.101102,56.82266,96,2020-05-06,8,"FW","Fort William","Suburban Background",57.51333625
-4.243631,55.865782,96,2020-05-06,9,"GLKP","Glasgow Townhead","Urban Background",58.2747466666667
-0.460861,51.49633,96,2020-05-06,10,"HIL","London Hillingdon","Urban Background",66.814375
-0.341222,53.74878,96,2020-05-06,11,"HUL2","Hull Freetown","Urban Background",63.8661813636364
-1.127182,52.619904,96,2020-05-06,12,"LECU","Leicester University","Urban Background",72.8679970833333
-2.73684,52.221593,96,2020-05-06,13,"LEOM","Leominster","Suburban Background",79.0214058333333
-7.900328,54.43951,96,2020-05-06,14,"LN","Lough Navar","Rural Background",72.7030754166667
-2.238917,53.371722,96,2020-05-06,15,"MAHG","Manchester Sharston","Suburban Industrial",59.6208458333333
-2.237881,53.48152,96,2020-05-06,16,"MAN3","Manchester Piccadilly","Urban Background",61.9089716666667
-9.903917,53.326444,96,2020-05-06,17,"MH","Mace Head","Rural Background",77.57119625
-1.610528,54.97825,96,2020-05-06,18,"NEWC","Newcastle Centre","Urban Background",59.0061975
1.302686,52.614823,96,2020-05-06,19,"NO12","Norwich Lakenfields","Urban Background",70.1149016666667
-1.146447,52.95473,96,2020-05-06,20,"NOTT","Nottingham Centre","Urban Background",73.9995875
-0.916605,52.272257,96,2020-05-06,21,"NTN4","Northampton Spring Park","Urban Background",84.9731654166667
1.04901,51.777874,96,2020-05-06,22,"OSY","St Osyth","Rural Background",73.6946875
-3.196527,55.657472,96,2020-05-06,23,"PEEB","Peebles","Urban Background",62.3413720833333
-4.142361,50.37167,96,2020-05-06,24,"PLYM","Plymouth Centre","Urban Background",87.4054245833333
0.678331,51.544166,96,2020-05-06,25,"SEND","Southend-on-Sea","Urban Background",72.1618791666667
1.463497,52.2944,96,2020-05-06,26,"SIB","Sibton","Rural Background",78.2023370833333
-2.175133,53.02821,96,2020-05-06,27,"STOK","Stoke-on-Trent Centre","Urban Background",79.4503425
-1.406878,54.88361,96,2020-05-06,28,"SUN2","Sunderland Silksworth","Urban Background",68.9431216666667
-3.022722,53.37287,96,2020-05-06,29,"TRAN","Wirral Tranmere","Urban Background",79.9548108333333
-2.030371,52.605641,96,2020-05-06,30,"WAL4","Walsall Woodlands","Urban Background",70.4835508333333
0.290917,52.2985,96,2020-05-06,31,"WFEN","Wicken Fen","Rural Background",66.8793845454545
-2.638139,53.54914,96,2020-05-06,32,"WIG5","Wigan Centre","Urban Background",69.94097
-3.2429,55.79216,97,2020-05-07,1,"ACTH","Auchencorth Moss","Rural Background",84.8456625
-1.874978,52.476145,97,2020-05-07,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",54.6045695833333
-3.205782,55.862281,97,2020-05-07,3,"BUSH","Bush Estate","Rural Background",83.4659958333333
-1.560189,52.411628,97,2020-05-07,4,"COAL","Coventry Allesley","Urban Background",69.21683625
-3.182186,55.945589,97,2020-05-07,7,"ED3","Edinburgh St Leonards","Urban Background",79.2098883333333
-5.101102,56.82266,97,2020-05-07,8,"FW","Fort William","Suburban Background",68.3313829166667
