"U","V","T","tstamp","SID","SCODE","SFNAME","STYPE","Poll_Value"
-2.334139,53.48481,131,2020-06-10,29,"ECCL","Salford Eccles","Urban Background",16.4253275
-3.532465,50.725083,131,2020-06-10,30,"EX","Exeter Roadside","Urban Traffic",10.5702345833333
-4.238214,55.860936,131,2020-06-10,31,"GHSR","Glasgow High Street","Urban Traffic",12.412297826087
-4.259122,55.85894,131,2020-06-10,32,"GLA4","Glasgow Kerbside","Urban Traffic",30.1939826086957
-4.243631,55.865782,131,2020-06-10,33,"GLKP","Glasgow Townhead","Urban Background",11.0471765217391
-0.125254,51.584128,131,2020-06-10,34,"HG4","London Haringey Priory Park South","Urban Background",13.41856
-0.460861,51.49633,131,2020-06-10,35,"HIL","London Hillingdon","Urban Background",37.53397875
0.439548,51.518167,131,2020-06-10,36,"HOPE","Stanford-le-Hope Roadside","Urban Traffic",17.6915375
-0.167734,51.165865,131,2020-06-10,37,"HORE","Horley","Suburban Industrial",9.33371166666667
-0.131931,51.49467,131,2020-06-10,38,"HORS","London Westminster","Urban Background",17.0687229166667
-0.341222,53.74878,131,2020-06-10,39,"HUL2","Hull Freetown","Urban Background",17.15674
-0.305678,53.759013,131,2020-06-10,40,"HULR","Hull Holderness Road","Urban Traffic",20.8053391666667
-0.213492,51.52105,131,2020-06-10,41,"KC1","London N. Kensington","Urban Background",15.5054641666667
-1.576361,53.819972,131,2020-06-10,42,"LED6","Leeds Headingley Kerbside","Urban Traffic",24.0181254166667
-1.124267,52.638742,131,2020-06-10,43,"LEIR","Leicester A594 Roadside","Urban Traffic",29.64803375
-2.73684,52.221593,131,2020-06-10,44,"LEOM","Leominster","Suburban Background",3.997605
-2.238917,53.371722,131,2020-06-10,45,"MAHG","Manchester Sharston","Suburban Industrial",9.47818
-2.237881,53.48152,131,2020-06-10,46,"MAN3","Manchester Piccadilly","Urban Background",22.40356375
-1.595362,54.986405,131,2020-06-10,47,"NCA3","Newcastle Cradlewell Roadside","Urban Traffic",36.794405
-1.610528,54.97825,131,2020-06-10,48,"NEWC","Newcastle Centre","Urban Background",19.6834970833333
-1.146447,52.95473,131,2020-06-10,49,"NOTT","Nottingham Centre","Urban Background",17.0744116666667
-0.916605,52.272257,131,2020-06-10,50,"NTN4","Northampton Spring Park","Urban Background",13.8020079166667
-1.188851,52.969377,131,2020-06-10,51,"NWBV","Nottingham Western Boulevard","Urban Traffic",24.0869416666667
1.04901,51.777874,131,2020-06-10,52,"OSY","St Osyth","Rural Background",6.90968391304348
-1.257463,51.751745,131,2020-06-10,53,"OX","Oxford Centre Roadside","Urban Traffic",30.7692583333333
-1.260278,51.744806,131,2020-06-10,54,"OX8","Oxford St Ebbes","Urban Background",7.20448541666667
-3.196527,55.657472,131,2020-06-10,55,"PEEB","Peebles","Urban Background",2.35236791666667
-4.69237,51.782616,131,2020-06-10,56,"PEMB","Narberth","Rural Background",3.79412181818182
-4.142361,50.37167,131,2020-06-10,57,"PLYM","Plymouth Centre","Urban Background",8.61516708333333
-1.095558,50.798339,131,2020-06-10,58,"POAR","Portsmouth Anglesea Road","Urban Traffic",15.7387629166667
-0.944067,51.45309,131,2020-06-10,59,"REA1","Reading New Town","Urban Background",10.2004029166667
0.634889,51.45617,131,2020-06-10,60,"ROCH","Rochester Stoke","Rural Background",8.72052041666667
-1.463484,50.920265,131,2020-06-10,61,"SA33","Southampton A33","Urban Traffic",26.0123854166667
-0.300306,52.132417,131,2020-06-10,62,"SDY","Sandy Roadside","Urban Traffic",21.6238247826087
0.678331,51.544166,131,2020-06-10,63,"SEND","Southend-on-Sea","Urban Background",12.6657130434783
-1.478096,53.378622,131,2020-06-10,64,"SHDG","Sheffield Devonshire Green","Urban Background",21.9081145833333
-2.742134,53.451826,131,2020-06-10,65,"SHLW","St Helens Linkway","Urban Traffic",19.5012291666667
-1.3159,54.565819,131,2020-06-10,66,"SOTR","Stockton-on-Tees A1305 Roadside","Urban Traffic",14.2017945833333
-2.175133,53.02821,131,2020-06-10,67,"STOK","Stoke-on-Trent Centre","Urban Background",15.91516125
-0.042155,51.52253,131,2020-06-10,68,"TH2","Tower Hamlets Roadside","Urban Traffic",17.6390795833333
0.317969,51.47707,131,2020-06-10,69,"THUR","Thurrock","Urban Background",16.6721339130435
-2.030371,52.605641,131,2020-06-10,70,"WAL4","Walsall Woodlands","Urban Background",19.1147858333333
-2.615593,53.389225,131,2020-06-10,71,"WAR","Warrington","Urban Background",14.446415
-2.638139,53.54914,131,2020-06-10,72,"WIG5","Wigan Centre","Urban Background",13.3197016666667
-3.002829,53.042282,131,2020-06-10,73,"WREX","Wrexham","Urban Traffic",11.4722245833333
-2.73168,53.365391,131,2020-06-10,74,"WSMR","Widnes Milton Road","Urban Traffic",22.2222520833333
-0.379916,50.832947,131,2020-06-10,75,"WTHG","Worthing A27 Roadside","Urban Traffic",26.7773004166667
-1.075861,53.951889,131,2020-06-10,76,"YK11","York Fishergate","Urban Traffic",15.1924773913043
-2.094198,57.133888,132,2020-06-11,1,"ABD8","Aberdeen Wellington Road","Urban Traffic",39.9875170833333
-3.034178,52.50385,132,2020-06-11,2,"AH","Aston Hill","Rural Background",4.52239173913043
-6.250873,54.861595,132,2020-06-11,3,"BALM","Ballymena Ballykeel","Urban Background",5.12134333333333
-1.510436,53.56292,132,2020-06-11,4,"BAR3","Barnsley Gawber","Urban Background",5.07060130434783
-5.974944,54.572586,132,2020-06-11,5,"BEL1","Belfast Stockman's Lane","Urban Traffic",15.5053373913043
-1.275039,54.60537,132,2020-06-11,6,"BIL","Billingham","Urban Industrial",7.20085875
-3.007175,53.80489,132,2020-06-11,7,"BLC2","Blackpool Marton","Urban Background",2.44518
-1.918235,52.481346,132,2020-06-11,8,"BMLD","Birmingham Ladywood","Urban Background",9.49864782608696
-2.003497,52.502436,132,2020-06-11,9,"BOLD","Oldbury Birmingham Road","Urban Traffic",13.92605875
-1.826744,50.73957,132,2020-06-11,10,"BORN","Bournemouth","Urban Background",7.27148125
-1.635718,52.82105,132,2020-06-11,11,"BOTR","Burton-on-Trent Horninglow","Urban Background",7.11242666666667
-2.583975,51.457968,132,2020-06-11,12,"BR11","Bristol Temple Way","Urban Traffic",31.6205675
-2.584482,51.462839,132,2020-06-11,13,"BRS8","Bristol St Paul's","Urban Background",8.67485608695652
-0.147572,50.840836,132,2020-06-11,14,"BRT3","Brighton Preston Park","Urban Background",7.57843583333333
-3.205782,55.862281,132,2020-06-11,15,"BUSH","Bush Estate","Rural Background",3.33582260869565
-3.133508,51.680579,132,2020-06-11,16,"CAE6","Hafod-yr-ynys Roadside","Urban Traffic",39.916585
-2.945307,54.894834,132,2020-06-11,17,"CARL","Carlisle Roadside","Urban Traffic",17.7327645833333
0.54797,51.374264,132,2020-06-11,18,"CHAT","Chatham Roadside","Urban Traffic",11.8783220833333
-2.678731,51.638094,132,2020-06-11,19,"CHP","Chepstow A48","Urban Traffic",11.53805125
-3.152305,51.49096,132,2020-06-11,20,"CNPR","Cardiff Newport Road","Urban Traffic",12.0902179166667
-1.490082,52.407708,132,2020-06-11,21,"COBR","Coventry Binley Road","Urban Traffic",12.9886770833333
-2.093844,53.579227,132,2020-06-11,22,"CW","Shaw Crompton Way","Urban Traffic",10.8553139130435
-2.959861,56.475434,132,2020-06-11,25,"DCC1","Dundee Mains Loan","Urban Background",3.0805352173913
-7.331179,55.002818,132,2020-06-11,26,"DERR","Derry Rosemount","Urban Background",5.59791666666667
-4.55973,55.943197,132,2020-06-11,27,"DUMB","Dumbarton Roadside","Urban Traffic",8.26757375
-1.358547,54.516667,132,2020-06-11,28,"EAGL","Stockton-on-Tees Eaglescliffe","Urban Traffic",6.8630825
-2.334139,53.48481,132,2020-06-11,29,"ECCL","Salford Eccles","Urban Background",13.1852725
-3.532465,50.725083,132,2020-06-11,30,"EX","Exeter Roadside","Urban Traffic",16.9039283333333
-4.238214,55.860936,132,2020-06-11,31,"GHSR","Glasgow High Street","Urban Traffic",8.28236666666667
-4.259122,55.85894,132,2020-06-11,32,"GLA4","Glasgow Kerbside","Urban Traffic",30.7280966666667
-4.243631,55.865782,132,2020-06-11,33,"GLKP","Glasgow Townhead","Urban Background",7.81348291666667
-0.125254,51.584128,132,2020-06-11,34,"HG4","London Haringey Priory Park South","Urban Background",11.3023183333333
-0.460861,51.49633,132,2020-06-11,35,"HIL","London Hillingdon","Urban Background",13.8852791666667
0.439548,51.518167,132,2020-06-11,36,"HOPE","Stanford-le-Hope Roadside","Urban Traffic",18.5861745833333
-0.167734,51.165865,132,2020-06-11,37,"HORE","Horley","Suburban Industrial",6.47327458333333
-0.131931,51.49467,132,2020-06-11,38,"HORS","London Westminster","Urban Background",17.7322929166667
-0.341222,53.74878,132,2020-06-11,39,"HUL2","Hull Freetown","Urban Background",7.0909075
-0.305678,53.759013,132,2020-06-11,40,"HULR","Hull Holderness Road","Urban Traffic",3.51028409090909
-0.213492,51.52105,132,2020-06-11,41,"KC1","London N. Kensington","Urban Background",13.8192929166667
-1.576361,53.819972,132,2020-06-11,42,"LED6","Leeds Headingley Kerbside","Urban Traffic",10.8021758333333
-1.124267,52.638742,132,2020-06-11,43,"LEIR","Leicester A594 Roadside","Urban Traffic",12.21045
-2.73684,52.221593,132,2020-06-11,44,"LEOM","Leominster","Suburban Background",5.15627583333333
-2.238917,53.371722,132,2020-06-11,45,"MAHG","Manchester Sharston","Suburban Industrial",6.08619791666667
-2.237881,53.48152,132,2020-06-11,46,"MAN3","Manchester Piccadilly","Urban Background",15.37165375
-1.595362,54.986405,132,2020-06-11,47,"NCA3","Newcastle Cradlewell Roadside","Urban Traffic",7.42158875
-1.610528,54.97825,132,2020-06-11,48,"NEWC","Newcastle Centre","Urban Background",13.8647566666667
-1.146447,52.95473,132,2020-06-11,49,"NOTT","Nottingham Centre","Urban Background",6.90719791666667
-0.916605,52.272257,132,2020-06-11,50,"NTN4","Northampton Spring Park","Urban Background",4.57529
-1.188851,52.969377,132,2020-06-11,51,"NWBV","Nottingham Western Boulevard","Urban Traffic",16.2982870833333
1.04901,51.777874,132,2020-06-11,52,"OSY","St Osyth","Rural Background",6.54029956521739
-1.257463,51.751745,132,2020-06-11,53,"OX","Oxford Centre Roadside","Urban Traffic",24.3254945833333
-1.260278,51.744806,132,2020-06-11,54,"OX8","Oxford St Ebbes","Urban Background",5.67615416666667
-3.196527,55.657472,132,2020-06-11,55,"PEEB","Peebles","Urban Background",0.95654625
-4.69237,51.782616,132,2020-06-11,56,"PEMB","Narberth","Rural Background",2.91936458333333
-4.142361,50.37167,132,2020-06-11,57,"PLYM","Plymouth Centre","Urban Background",8.97550541666667
-1.095558,50.798339,132,2020-06-11,58,"POAR","Portsmouth Anglesea Road","Urban Traffic",10.3444116666667
-0.944067,51.45309,132,2020-06-11,59,"REA1","Reading New Town","Urban Background",14.6568391666667
0.634889,51.45617,132,2020-06-11,60,"ROCH","Rochester Stoke","Rural Background",6.13090333333333
-1.463484,50.920265,132,2020-06-11,61,"SA33","Southampton A33","Urban Traffic",8.71294125
-0.300306,52.132417,132,2020-06-11,62,"SDY","Sandy Roadside","Urban Traffic",7.00927916666667
0.678331,51.544166,132,2020-06-11,63,"SEND","Southend-on-Sea","Urban Background",10.5717379166667
-1.478096,53.378622,132,2020-06-11,64,"SHDG","Sheffield Devonshire Green","Urban Background",12.880505
-2.742134,53.451826,132,2020-06-11,65,"SHLW","St Helens Linkway","Urban Traffic",8.62040208333333
-1.3159,54.565819,132,2020-06-11,66,"SOTR","Stockton-on-Tees A1305 Roadside","Urban Traffic",11.7240270833333
-2.175133,53.02821,132,2020-06-11,67,"STOK","Stoke-on-Trent Centre","Urban Background",7.14148434782609
-0.042155,51.52253,132,2020-06-11,68,"TH2","Tower Hamlets Roadside","Urban Traffic",20.9515891666667
0.317969,51.47707,132,2020-06-11,69,"THUR","Thurrock","Urban Background",10.5801575
-2.030371,52.605641,132,2020-06-11,70,"WAL4","Walsall Woodlands","Urban Background",9.01504708333333
-2.615593,53.389225,132,2020-06-11,71,"WAR","Warrington","Urban Background",7.98708
-2.638139,53.54914,132,2020-06-11,72,"WIG5","Wigan Centre","Urban Background",4.792945
-3.002829,53.042282,132,2020-06-11,73,"WREX","Wrexham","Urban Traffic",15.0796816666667
-2.73168,53.365391,132,2020-06-11,74,"WSMR","Widnes Milton Road","Urban Traffic",12.2799920833333
-0.379916,50.832947,132,2020-06-11,75,"WTHG","Worthing A27 Roadside","Urban Traffic",20.4309291666667
-1.075861,53.951889,132,2020-06-11,76,"YK11","York Fishergate","Urban Traffic",10.31248375
-2.094198,57.133888,133,2020-06-12,1,"ABD8","Aberdeen Wellington Road","Urban Traffic",21.7544329166667
-3.034178,52.50385,133,2020-06-12,2,"AH","Aston Hill","Rural Background",4.87889043478261
-6.250873,54.861595,133,2020-06-12,3,"BALM","Ballymena Ballykeel","Urban Background",6.52539958333333
-1.510436,53.56292,133,2020-06-12,4,"BAR3","Barnsley Gawber","Urban Background",7.46971217391304
-5.974944,54.572586,133,2020-06-12,5,"BEL1","Belfast Stockman's Lane","Urban Traffic",21.7979558333333
-1.275039,54.60537,133,2020-06-12,6,"BIL","Billingham","Urban Industrial",6.20103208333333
-3.007175,53.80489,133,2020-06-12,7,"BLC2","Blackpool Marton","Urban Background",2.45453291666667
-1.918235,52.481346,133,2020-06-12,8,"BMLD","Birmingham Ladywood","Urban Background",10.6127258333333
-2.003497,52.502436,133,2020-06-12,9,"BOLD","Oldbury Birmingham Road","Urban Traffic",13.0862543478261
-1.826744,50.73957,133,2020-06-12,10,"BORN","Bournemouth","Urban Background",8.35029416666667
-1.635718,52.82105,133,2020-06-12,11,"BOTR","Burton-on-Trent Horninglow","Urban Background",8.49051166666667
-2.583975,51.457968,133,2020-06-12,12,"BR11","Bristol Temple Way","Urban Traffic",32.3836570833333
-2.584482,51.462839,133,2020-06-12,13,"BRS8","Bristol St Paul's","Urban Background",10.9131256521739
-0.147572,50.840836,133,2020-06-12,14,"BRT3","Brighton Preston Park","Urban Background",9.61909083333333
-3.205782,55.862281,133,2020-06-12,15,"BUSH","Bush Estate","Rural Background",3.83333608695652
-3.133508,51.680579,133,2020-06-12,16,"CAE6","Hafod-yr-ynys Roadside","Urban Traffic",45.94854625
-2.945307,54.894834,133,2020-06-12,17,"CARL","Carlisle Roadside","Urban Traffic",24.87327625
0.54797,51.374264,133,2020-06-12,18,"CHAT","Chatham Roadside","Urban Traffic",17.1700775
-2.678731,51.638094,133,2020-06-12,19,"CHP","Chepstow A48","Urban Traffic",14.5699675
-3.152305,51.49096,133,2020-06-12,20,"CNPR","Cardiff Newport Road","Urban Traffic",17.82813375
-1.490082,52.407708,133,2020-06-12,21,"COBR","Coventry Binley Road","Urban Traffic",13.6352529166667
-2.093844,53.579227,133,2020-06-12,22,"CW","Shaw Crompton Way","Urban Traffic",11.0398730434783
-2.959861,56.475434,133,2020-06-12,25,"DCC1","Dundee Mains Loan","Urban Background",3.06316826086957
-7.331179,55.002818,133,2020-06-12,26,"DERR","Derry Rosemount","Urban Background",8.17273208333333
-4.55973,55.943197,133,2020-06-12,27,"DUMB","Dumbarton Roadside","Urban Traffic",7.696205
-1.358547,54.516667,133,2020-06-12,28,"EAGL","Stockton-on-Tees Eaglescliffe","Urban Traffic",11.35232625
-2.334139,53.48481,133,2020-06-12,29,"ECCL","Salford Eccles","Urban Background",15.3177925
-3.532465,50.725083,133,2020-06-12,30,"EX","Exeter Roadside","Urban Traffic",18.8204679166667
-4.238214,55.860936,133,2020-06-12,31,"GHSR","Glasgow High Street","Urban Traffic",7.01828166666667
-4.259122,55.85894,133,2020-06-12,32,"GLA4","Glasgow Kerbside","Urban Traffic",28.9253895833333
-4.243631,55.865782,133,2020-06-12,33,"GLKP","Glasgow Townhead","Urban Background",8.02565416666667
-0.125254,51.584128,133,2020-06-12,34,"HG4","London Haringey Priory Park South","Urban Background",16.6211441666667
-0.460861,51.49633,133,2020-06-12,35,"HIL","London Hillingdon","Urban Background",24.7147017391304
0.439548,51.518167,133,2020-06-12,36,"HOPE","Stanford-le-Hope Roadside","Urban Traffic",27.0942375
-0.167734,51.165865,133,2020-06-12,37,"HORE","Horley","Suburban Industrial",7.57002458333333
-0.131931,51.49467,133,2020-06-12,38,"HORS","London Westminster","Urban Background",25.28843375
-0.341222,53.74878,133,2020-06-12,39,"HUL2","Hull Freetown","Urban Background",10.9467516666667
-0.305678,53.759013,133,2020-06-12,40,"HULR","Hull Holderness Road","Urban Traffic",10.3116208333333
-0.213492,51.52105,133,2020-06-12,41,"KC1","London N. Kensington","Urban Background",21.62535375
-1.576361,53.819972,133,2020-06-12,42,"LED6","Leeds Headingley Kerbside","Urban Traffic",15.5555429166667
-1.124267,52.638742,133,2020-06-12,43,"LEIR","Leicester A594 Roadside","Urban Traffic",14.6437870833333
-2.73684,52.221593,133,2020-06-12,44,"LEOM","Leominster","Suburban Background",6.73562833333333
-2.238917,53.371722,133,2020-06-12,45,"MAHG","Manchester Sharston","Suburban Industrial",6.43818916666667
-2.237881,53.48152,133,2020-06-12,46,"MAN3","Manchester Piccadilly","Urban Background",18.3061025
-1.595362,54.986405,133,2020-06-12,47,"NCA3","Newcastle Cradlewell Roadside","Urban Traffic",9.192465
-1.610528,54.97825,133,2020-06-12,48,"NEWC","Newcastle Centre","Urban Background",18.4754670833333
-1.146447,52.95473,133,2020-06-12,49,"NOTT","Nottingham Centre","Urban Background",7.71650041666667
-0.916605,52.272257,133,2020-06-12,50,"NTN4","Northampton Spring Park","Urban Background",5.56073041666667
-1.188851,52.969377,133,2020-06-12,51,"NWBV","Nottingham Western Boulevard","Urban Traffic",19.6015070833333
1.04901,51.777874,133,2020-06-12,52,"OSY","St Osyth","Rural Background",12.8801139130435
-1.257463,51.751745,133,2020-06-12,53,"OX","Oxford Centre Roadside","Urban Traffic",29.5943941666667
-1.260278,51.744806,133,2020-06-12,54,"OX8","Oxford St Ebbes","Urban Background",7.34815083333333
-3.196527,55.657472,133,2020-06-12,55,"PEEB","Peebles","Urban Background",1.84219375
-4.69237,51.782616,133,2020-06-12,56,"PEMB","Narberth","Rural Background",3.44595875
-4.142361,50.37167,133,2020-06-12,57,"PLYM","Plymouth Centre","Urban Background",11.9909816666667
-1.095558,50.798339,133,2020-06-12,58,"POAR","Portsmouth Anglesea Road","Urban Traffic",12.8599629166667
-0.944067,51.45309,133,2020-06-12,59,"REA1","Reading New Town","Urban Background",14.8050295833333
0.634889,51.45617,133,2020-06-12,60,"ROCH","Rochester Stoke","Rural Background",13.75789125
-1.463484,50.920265,133,2020-06-12,61,"SA33","Southampton A33","Urban Traffic",15.8589929166667
-0.300306,52.132417,133,2020-06-12,62,"SDY","Sandy Roadside","Urban Traffic",9.06722291666667
0.678331,51.544166,133,2020-06-12,63,"SEND","Southend-on-Sea","Urban Background",18.0088058333333
-1.478096,53.378622,133,2020-06-12,64,"SHDG","Sheffield Devonshire Green","Urban Background",18.2121579166667
-2.742134,53.451826,133,2020-06-12,65,"SHLW","St Helens Linkway","Urban Traffic",8.1031025
-1.3159,54.565819,133,2020-06-12,66,"SOTR","Stockton-on-Tees A1305 Roadside","Urban Traffic",16.4067791666667
-2.175133,53.02821,133,2020-06-12,67,"STOK","Stoke-on-Trent Centre","Urban Background",8.70419875
-0.042155,51.52253,133,2020-06-12,68,"TH2","Tower Hamlets Roadside","Urban Traffic",22.7919745833333
0.317969,51.47707,133,2020-06-12,69,"THUR","Thurrock","Urban Background",16.9228708333333
-2.030371,52.605641,133,2020-06-12,70,"WAL4","Walsall Woodlands","Urban Background",10.13327125
-2.615593,53.389225,133,2020-06-12,71,"WAR","Warrington","Urban Background",9.73248541666667
-2.638139,53.54914,133,2020-06-12,72,"WIG5","Wigan Centre","Urban Background",4.26104791666667
-3.002829,53.042282,133,2020-06-12,73,"WREX","Wrexham","Urban Traffic",13.7607420833333
-2.73168,53.365391,133,2020-06-12,74,"WSMR","Widnes Milton Road","Urban Traffic",13.8158841666667
-0.379916,50.832947,133,2020-06-12,75,"WTHG","Worthing A27 Roadside","Urban Traffic",21.9025516666667
-1.075861,53.951889,133,2020-06-12,76,"YK11","York Fishergate","Urban Traffic",11.3330604347826
-2.094198,57.133888,134,2020-06-13,1,"ABD8","Aberdeen Wellington Road","Urban Traffic",40.5131966666667
-3.034178,52.50385,134,2020-06-13,2,"AH","Aston Hill","Rural Background",4.72273
-6.250873,54.861595,134,2020-06-13,3,"BALM","Ballymena Ballykeel","Urban Background",6.51822125
-1.510436,53.56292,134,2020-06-13,4,"BAR3","Barnsley Gawber","Urban Background",9.41938086956522
-5.974944,54.572586,134,2020-06-13,5,"BEL1","Belfast Stockman's Lane","Urban Traffic",24.1956516666667
-1.275039,54.60537,134,2020-06-13,6,"BIL","Billingham","Urban Industrial",8.45579708333333
-3.007175,53.80489,134,2020-06-13,7,"BLC2","Blackpool Marton","Urban Background",4.55702166666667
-1.918235,52.481346,134,2020-06-13,8,"BMLD","Birmingham Ladywood","Urban Background",12.9783408695652
-2.003497,52.502436,134,2020-06-13,9,"BOLD","Oldbury Birmingham Road","Urban Traffic",19.2031516666667
-1.826744,50.73957,134,2020-06-13,10,"BORN","Bournemouth","Urban Background",6.56298083333333
-1.635718,52.82105,134,2020-06-13,11,"BOTR","Burton-on-Trent Horninglow","Urban Background",10.97764
-2.583975,51.457968,134,2020-06-13,12,"BR11","Bristol Temple Way","Urban Traffic",20.0470220833333
-2.584482,51.462839,134,2020-06-13,13,"BRS8","Bristol St Paul's","Urban Background",7.35791913043478
-0.147572,50.840836,134,2020-06-13,14,"BRT3","Brighton Preston Park","Urban Background",9.89259458333333
-3.205782,55.862281,134,2020-06-13,15,"BUSH","Bush Estate","Rural Background",5.12342652173913
-3.133508,51.680579,134,2020-06-13,16,"CAE6","Hafod-yr-ynys Roadside","Urban Traffic",45.0099991666667
-2.945307,54.894834,134,2020-06-13,17,"CARL","Carlisle Roadside","Urban Traffic",19.8052358333333
0.54797,51.374264,134,2020-06-13,18,"CHAT","Chatham Roadside","Urban Traffic",13.2357208333333
-2.678731,51.638094,134,2020-06-13,19,"CHP","Chepstow A48","Urban Traffic",14.0979725
-3.152305,51.49096,134,2020-06-13,20,"CNPR","Cardiff Newport Road","Urban Traffic",18.125645
-1.490082,52.407708,134,2020-06-13,21,"COBR","Coventry Binley Road","Urban Traffic",20.11093625
-2.093844,53.579227,134,2020-06-13,22,"CW","Shaw Crompton Way","Urban Traffic",9.1806647826087
-2.959861,56.475434,134,2020-06-13,25,"DCC1","Dundee Mains Loan","Urban Background",5.29875565217391
-7.331179,55.002818,134,2020-06-13,26,"DERR","Derry Rosemount","Urban Background",9.42497333333333
-4.55973,55.943197,134,2020-06-13,27,"DUMB","Dumbarton Roadside","Urban Traffic",10.1081129166667
-1.358547,54.516667,134,2020-06-13,28,"EAGL","Stockton-on-Tees Eaglescliffe","Urban Traffic",15.3516708333333
-2.334139,53.48481,134,2020-06-13,29,"ECCL","Salford Eccles","Urban Background",12.8836775
-3.532465,50.725083,134,2020-06-13,30,"EX","Exeter Roadside","Urban Traffic",10.0029216666667
-4.238214,55.860936,134,2020-06-13,31,"GHSR","Glasgow High Street","Urban Traffic",7.91958083333333
-4.259122,55.85894,134,2020-06-13,32,"GLA4","Glasgow Kerbside","Urban Traffic",28.8993525
-4.243631,55.865782,134,2020-06-13,33,"GLKP","Glasgow Townhead","Urban Background",8.92072666666667
-0.125254,51.584128,134,2020-06-13,34,"HG4","London Haringey Priory Park South","Urban Background",14.3950591304348
-0.460861,51.49633,134,2020-06-13,35,"HIL","London Hillingdon","Urban Background",35.5829004166667
0.439548,51.518167,134,2020-06-13,36,"HOPE","Stanford-le-Hope Roadside","Urban Traffic",16.2910041666667
-0.167734,51.165865,134,2020-06-13,37,"HORE","Horley","Suburban Industrial",5.90438875
-0.131931,51.49467,134,2020-06-13,38,"HORS","London Westminster","Urban Background",20.4455475
-0.341222,53.74878,134,2020-06-13,39,"HUL2","Hull Freetown","Urban Background",12.12497375
-0.305678,53.759013,134,2020-06-13,40,"HULR","Hull Holderness Road","Urban Traffic",12.4107379166667
-0.213492,51.52105,134,2020-06-13,41,"KC1","London N. Kensington","Urban Background",19.6881504166667
-1.576361,53.819972,134,2020-06-13,42,"LED6","Leeds Headingley Kerbside","Urban Traffic",17.4577983333333
-1.124267,52.638742,134,2020-06-13,43,"LEIR","Leicester A594 Roadside","Urban Traffic",20.0067104166667
-2.73684,52.221593,134,2020-06-13,44,"LEOM","Leominster","Suburban Background",5.97337083333333
-2.238917,53.371722,134,2020-06-13,45,"MAHG","Manchester Sharston","Suburban Industrial",7.22901708333333
-2.237881,53.48152,134,2020-06-13,46,"MAN3","Manchester Piccadilly","Urban Background",15.2106479166667
-1.595362,54.986405,134,2020-06-13,47,"NCA3","Newcastle Cradlewell Roadside","Urban Traffic",14.0712216666667
-1.610528,54.97825,134,2020-06-13,48,"NEWC","Newcastle Centre","Urban Background",20.3145545833333
-1.146447,52.95473,134,2020-06-13,49,"NOTT","Nottingham Centre","Urban Background",10.3310654166667
-0.916605,52.272257,134,2020-06-13,50,"NTN4","Northampton Spring Park","Urban Background",6.8874025
-1.188851,52.969377,134,2020-06-13,51,"NWBV","Nottingham Western Boulevard","Urban Traffic",11.614405
1.04901,51.777874,134,2020-06-13,52,"OSY","St Osyth","Rural Background",9.81905739130435
-1.257463,51.751745,134,2020-06-13,53,"OX","Oxford Centre Roadside","Urban Traffic",25.6375033333333
-1.260278,51.744806,134,2020-06-13,54,"OX8","Oxford St Ebbes","Urban Background",6.80020458333333
-3.196527,55.657472,134,2020-06-13,55,"PEEB","Peebles","Urban Background",3.29694083333333
-4.69237,51.782616,134,2020-06-13,56,"PEMB","Narberth","Rural Background",3.14889416666667
-4.142361,50.37167,134,2020-06-13,57,"PLYM","Plymouth Centre","Urban Background",12.6933258333333
-1.095558,50.798339,134,2020-06-13,58,"POAR","Portsmouth Anglesea Road","Urban Traffic",9.70281458333333
-0.944067,51.45309,134,2020-06-13,59,"REA1","Reading New Town","Urban Background",10.2793720833333
0.634889,51.45617,134,2020-06-13,60,"ROCH","Rochester Stoke","Rural Background",11.1932304166667
-1.463484,50.920265,134,2020-06-13,61,"SA33","Southampton A33","Urban Traffic",27.88783375
-0.300306,52.132417,134,2020-06-13,62,"SDY","Sandy Roadside","Urban Traffic",10.6815166666667
0.678331,51.544166,134,2020-06-13,63,"SEND","Southend-on-Sea","Urban Background",12.2552158333333
-1.478096,53.378622,134,2020-06-13,64,"SHDG","Sheffield Devonshire Green","Urban Background",16.21685125
-2.742134,53.451826,134,2020-06-13,65,"SHLW","St Helens Linkway","Urban Traffic",12.74658
-1.3159,54.565819,134,2020-06-13,66,"SOTR","Stockton-on-Tees A1305 Roadside","Urban Traffic",20.59139625
-2.175133,53.02821,134,2020-06-13,67,"STOK","Stoke-on-Trent Centre","Urban Background",8.93314666666667
-0.042155,51.52253,134,2020-06-13,68,"TH2","Tower Hamlets Roadside","Urban Traffic",22.5089029166667
0.317969,51.47707,134,2020-06-13,69,"THUR","Thurrock","Urban Background",16.9890091666667
-2.030371,52.605641,134,2020-06-13,70,"WAL4","Walsall Woodlands","Urban Background",10.1853083333333
-2.615593,53.389225,134,2020-06-13,71,"WAR","Warrington","Urban Background",10.8483170833333
-2.638139,53.54914,134,2020-06-13,72,"WIG5","Wigan Centre","Urban Background",8.67951583333333
-3.002829,53.042282,134,2020-06-13,73,"WREX","Wrexham","Urban Traffic",11.4319066666667
-2.73168,53.365391,134,2020-06-13,74,"WSMR","Widnes Milton Road","Urban Traffic",19.9185691666667
-0.379916,50.832947,134,2020-06-13,75,"WTHG","Worthing A27 Roadside","Urban Traffic",19.27167125
