"U","V","T","tstamp","SID","SCODE","SFNAME","STYPE","Poll_Value"
-4.243631,55.865782,91,2020-05-01,14,"GLKP","Glasgow Townhead","Urban Background",5.2475
-0.037418,51.449674,91,2020-05-01,15,"HP1","London Honor Oak Park","Urban Background",4.1775
-0.213492,51.52105,91,2020-05-01,16,"KC1","London N. Kensington","Urban Background",4.07725
-1.533119,52.28881,91,2020-05-01,17,"LEAM","Leamington Spa","Urban Background",3.29804166666667
-7.900328,54.43951,91,2020-05-01,18,"LN","Lough Navar","Rural Background",1.74820833333333
1.302686,52.614823,91,2020-05-01,19,"NO12","Norwich Lakenfields","Urban Background",5.30083333333333
-1.146447,52.95473,91,2020-05-01,20,"NOTT","Nottingham Centre","Urban Background",3.95441666666667
-1.260278,51.744806,91,2020-05-01,21,"OX8","Oxford St Ebbes","Urban Background",3.47491666666667
-2.680353,53.76559,91,2020-05-01,22,"PRES","Preston","Urban Background",3.94054166666667
0.634889,51.45617,91,2020-05-01,23,"ROCH","Rochester Stoke","Rural Background",4.410375
0.678331,51.544166,91,2020-05-01,24,"SEND","Southend-on-Sea","Urban Background",3.94458333333333
-1.478096,53.378622,91,2020-05-01,25,"SHDG","Sheffield Devonshire Green","Urban Background",2.917625
-1.395757,50.908173,91,2020-05-01,26,"SOUT","Southampton Centre","Urban Background",5.29291666666667
-1.406878,54.88361,91,2020-05-01,27,"SUN2","Sunderland Silksworth","Urban Background",5.09525
-3.022722,53.37287,91,2020-05-01,28,"TRAN","Wirral Tranmere","Urban Background",3.55541666666667
-2.638139,53.54914,91,2020-05-01,29,"WIG5","Wigan Centre","Urban Background",3.72154166666667
-3.002829,53.042282,91,2020-05-01,30,"WREX","Wrexham","Urban Traffic",3.04633333333333
-2.094278,57.15736,92,2020-05-02,1,"ABD","Aberdeen","Urban Background",3.92691666666667
-3.2429,55.79216,92,2020-05-02,2,"ACTH","Auchencorth Moss","Rural Background",2.14820833333333
-5.928833,54.59965,92,2020-05-02,3,"BEL2","Belfast Centre","Urban Background",4.02516666666667
-1.874978,52.476145,92,2020-05-02,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",5.0365
-3.007175,53.80489,92,2020-05-02,5,"BLC2","Blackpool Marton","Urban Background",5.05504166666667
-1.918235,52.481346,92,2020-05-02,6,"BMLD","Birmingham Ladywood","Urban Background",5.08066666666667
-1.454946,53.244131,92,2020-05-02,7,"CHLG","Chesterfield Loundsley Green","Urban Background",3.9475
-1.456928,53.231751,92,2020-05-02,8,"CHS7","Chesterfield Roadside","Urban Traffic",4.713125
-1.560189,52.411628,92,2020-05-02,9,"COAL","Coventry Allesley","Urban Background",4.38091666666667
-2.334139,53.48481,92,2020-05-02,10,"ECCL","Salford Eccles","Urban Background",5.90908333333333
-3.182186,55.945589,92,2020-05-02,11,"ED3","Edinburgh St Leonards","Urban Background",2.88329166666667
-4.238214,55.860936,92,2020-05-02,12,"GHSR","Glasgow High Street","Urban Traffic",3.21941666666667
-4.734421,55.944079,92,2020-05-02,13,"GKA8","Greenock A8 Roadside","Urban Traffic",3.97008333333333
-4.243631,55.865782,92,2020-05-02,14,"GLKP","Glasgow Townhead","Urban Background",3.06304166666667
-0.037418,51.449674,92,2020-05-02,15,"HP1","London Honor Oak Park","Urban Background",3.924875
-0.213492,51.52105,92,2020-05-02,16,"KC1","London N. Kensington","Urban Background",3.56420833333333
-1.533119,52.28881,92,2020-05-02,17,"LEAM","Leamington Spa","Urban Background",4.01545833333333
-7.900328,54.43951,92,2020-05-02,18,"LN","Lough Navar","Rural Background",2.408625
1.302686,52.614823,92,2020-05-02,19,"NO12","Norwich Lakenfields","Urban Background",7.919625
-1.146447,52.95473,92,2020-05-02,20,"NOTT","Nottingham Centre","Urban Background",7.00570833333333
-1.260278,51.744806,92,2020-05-02,21,"OX8","Oxford St Ebbes","Urban Background",3.470875
-2.680353,53.76559,92,2020-05-02,22,"PRES","Preston","Urban Background",5.55320833333333
0.634889,51.45617,92,2020-05-02,23,"ROCH","Rochester Stoke","Rural Background",4.65408333333333
0.678331,51.544166,92,2020-05-02,24,"SEND","Southend-on-Sea","Urban Background",4.15495833333333
-1.478096,53.378622,92,2020-05-02,25,"SHDG","Sheffield Devonshire Green","Urban Background",4.13904166666667
-1.395757,50.908173,92,2020-05-02,26,"SOUT","Southampton Centre","Urban Background",3.95933333333333
-1.406878,54.88361,92,2020-05-02,27,"SUN2","Sunderland Silksworth","Urban Background",4.660875
-3.022722,53.37287,92,2020-05-02,28,"TRAN","Wirral Tranmere","Urban Background",4.39858333333333
-2.638139,53.54914,92,2020-05-02,29,"WIG5","Wigan Centre","Urban Background",5.060875
-3.002829,53.042282,92,2020-05-02,30,"WREX","Wrexham","Urban Traffic",3.58295833333333
-2.094278,57.15736,93,2020-05-03,1,"ABD","Aberdeen","Urban Background",5.77933333333333
-3.2429,55.79216,93,2020-05-03,2,"ACTH","Auchencorth Moss","Rural Background",3.56029166666667
-5.928833,54.59965,93,2020-05-03,3,"BEL2","Belfast Centre","Urban Background",6.00829166666667
-1.874978,52.476145,93,2020-05-03,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",11.03575
-3.007175,53.80489,93,2020-05-03,5,"BLC2","Blackpool Marton","Urban Background",6.57141666666667
-1.918235,52.481346,93,2020-05-03,6,"BMLD","Birmingham Ladywood","Urban Background",9.61875
-1.454946,53.244131,93,2020-05-03,7,"CHLG","Chesterfield Loundsley Green","Urban Background",7.9875
-1.456928,53.231751,93,2020-05-03,8,"CHS7","Chesterfield Roadside","Urban Traffic",8.45225
-1.560189,52.411628,93,2020-05-03,9,"COAL","Coventry Allesley","Urban Background",8.776625
-2.334139,53.48481,93,2020-05-03,10,"ECCL","Salford Eccles","Urban Background",9.70320833333333
-3.182186,55.945589,93,2020-05-03,11,"ED3","Edinburgh St Leonards","Urban Background",5.66833333333333
-4.238214,55.860936,93,2020-05-03,12,"GHSR","Glasgow High Street","Urban Traffic",5.8225
-4.734421,55.944079,93,2020-05-03,13,"GKA8","Greenock A8 Roadside","Urban Traffic",5.145125
-4.243631,55.865782,93,2020-05-03,14,"GLKP","Glasgow Townhead","Urban Background",5.87470833333333
-0.037418,51.449674,93,2020-05-03,15,"HP1","London Honor Oak Park","Urban Background",6.14779166666667
-0.213492,51.52105,93,2020-05-03,16,"KC1","London N. Kensington","Urban Background",5.77929166666667
-1.533119,52.28881,93,2020-05-03,17,"LEAM","Leamington Spa","Urban Background",6.7315
-7.900328,54.43951,93,2020-05-03,18,"LN","Lough Navar","Rural Background",3.80304166666667
1.302686,52.614823,93,2020-05-03,19,"NO12","Norwich Lakenfields","Urban Background",12.347625
-1.146447,52.95473,93,2020-05-03,20,"NOTT","Nottingham Centre","Urban Background",15.6683333333333
-1.260278,51.744806,93,2020-05-03,21,"OX8","Oxford St Ebbes","Urban Background",5.57104166666667
-2.680353,53.76559,93,2020-05-03,22,"PRES","Preston","Urban Background",7.4805
0.634889,51.45617,93,2020-05-03,23,"ROCH","Rochester Stoke","Rural Background",6.651
0.678331,51.544166,93,2020-05-03,24,"SEND","Southend-on-Sea","Urban Background",5.71054166666667
-1.478096,53.378622,93,2020-05-03,25,"SHDG","Sheffield Devonshire Green","Urban Background",9.908625
-1.395757,50.908173,93,2020-05-03,26,"SOUT","Southampton Centre","Urban Background",7.351625
-1.406878,54.88361,93,2020-05-03,27,"SUN2","Sunderland Silksworth","Urban Background",8.749125
-3.022722,53.37287,93,2020-05-03,28,"TRAN","Wirral Tranmere","Urban Background",8.24195833333333
-2.638139,53.54914,93,2020-05-03,29,"WIG5","Wigan Centre","Urban Background",11.9222083333333
-3.002829,53.042282,93,2020-05-03,30,"WREX","Wrexham","Urban Traffic",6.106625
-2.094278,57.15736,94,2020-05-04,1,"ABD","Aberdeen","Urban Background",3.08958333333333
-3.2429,55.79216,94,2020-05-04,2,"ACTH","Auchencorth Moss","Rural Background",4.34345833333333
-5.928833,54.59965,94,2020-05-04,3,"BEL2","Belfast Centre","Urban Background",5.95325
-1.874978,52.476145,94,2020-05-04,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",16.532125
-3.007175,53.80489,94,2020-05-04,5,"BLC2","Blackpool Marton","Urban Background",7.99145833333333
-1.918235,52.481346,94,2020-05-04,6,"BMLD","Birmingham Ladywood","Urban Background",15.923875
-1.454946,53.244131,94,2020-05-04,7,"CHLG","Chesterfield Loundsley Green","Urban Background",15.066875
-1.456928,53.231751,94,2020-05-04,8,"CHS7","Chesterfield Roadside","Urban Traffic",15.8727083333333
-1.560189,52.411628,94,2020-05-04,9,"COAL","Coventry Allesley","Urban Background",15.5376666666667
-2.334139,53.48481,94,2020-05-04,10,"ECCL","Salford Eccles","Urban Background",13.013
-3.182186,55.945589,94,2020-05-04,11,"ED3","Edinburgh St Leonards","Urban Background",4.042875
-4.238214,55.860936,94,2020-05-04,12,"GHSR","Glasgow High Street","Urban Traffic",3.45616666666667
-4.734421,55.944079,94,2020-05-04,13,"GKA8","Greenock A8 Roadside","Urban Traffic",3.65233333333333
-4.243631,55.865782,94,2020-05-04,14,"GLKP","Glasgow Townhead","Urban Background",3.55833333333333
-0.037418,51.449674,94,2020-05-04,15,"HP1","London Honor Oak Park","Urban Background",8.31366666666667
-0.213492,51.52105,94,2020-05-04,16,"KC1","London N. Kensington","Urban Background",7.76941666666667
-1.533119,52.28881,94,2020-05-04,17,"LEAM","Leamington Spa","Urban Background",14.286625
-7.900328,54.43951,94,2020-05-04,18,"LN","Lough Navar","Rural Background",5.38620833333333
1.302686,52.614823,94,2020-05-04,19,"NO12","Norwich Lakenfields","Urban Background",8.90033333333333
-1.146447,52.95473,94,2020-05-04,20,"NOTT","Nottingham Centre","Urban Background",13.1398333333333
-1.260278,51.744806,94,2020-05-04,21,"OX8","Oxford St Ebbes","Urban Background",11.7237083333333
-2.680353,53.76559,94,2020-05-04,22,"PRES","Preston","Urban Background",8.4995
0.634889,51.45617,94,2020-05-04,23,"ROCH","Rochester Stoke","Rural Background",8.92095833333333
0.678331,51.544166,94,2020-05-04,24,"SEND","Southend-on-Sea","Urban Background",7.837
-1.478096,53.378622,94,2020-05-04,25,"SHDG","Sheffield Devonshire Green","Urban Background",17.1994166666667
-1.395757,50.908173,94,2020-05-04,26,"SOUT","Southampton Centre","Urban Background",11.3482916666667
-1.406878,54.88361,94,2020-05-04,27,"SUN2","Sunderland Silksworth","Urban Background",5.25545833333333
-3.022722,53.37287,94,2020-05-04,28,"TRAN","Wirral Tranmere","Urban Background",9.24429166666667
-2.638139,53.54914,94,2020-05-04,29,"WIG5","Wigan Centre","Urban Background",8.547625
-3.002829,53.042282,94,2020-05-04,30,"WREX","Wrexham","Urban Traffic",11.6372083333333
-2.094278,57.15736,95,2020-05-05,1,"ABD","Aberdeen","Urban Background",3.126
-3.2429,55.79216,95,2020-05-05,2,"ACTH","Auchencorth Moss","Rural Background",2.5935
-5.928833,54.59965,95,2020-05-05,3,"BEL2","Belfast Centre","Urban Background",5.04033333333333
-1.874978,52.476145,95,2020-05-05,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",5.86970833333333
-3.007175,53.80489,95,2020-05-05,5,"BLC2","Blackpool Marton","Urban Background",6.2645
-1.918235,52.481346,95,2020-05-05,6,"BMLD","Birmingham Ladywood","Urban Background",5.57291666666667
-1.454946,53.244131,95,2020-05-05,7,"CHLG","Chesterfield Loundsley Green","Urban Background",4.91145833333333
-1.456928,53.231751,95,2020-05-05,8,"CHS7","Chesterfield Roadside","Urban Traffic",5.35279166666667
-1.560189,52.411628,95,2020-05-05,9,"COAL","Coventry Allesley","Urban Background",5.33516666666667
-2.334139,53.48481,95,2020-05-05,10,"ECCL","Salford Eccles","Urban Background",6.41516666666667
-3.182186,55.945589,95,2020-05-05,11,"ED3","Edinburgh St Leonards","Urban Background",3.103375
-4.238214,55.860936,95,2020-05-05,12,"GHSR","Glasgow High Street","Urban Traffic",3.83058333333333
-4.734421,55.944079,95,2020-05-05,13,"GKA8","Greenock A8 Roadside","Urban Traffic",4.19445833333333
-4.243631,55.865782,95,2020-05-05,14,"GLKP","Glasgow Townhead","Urban Background",4.01825
-0.037418,51.449674,95,2020-05-05,15,"HP1","London Honor Oak Park","Urban Background",5.25558333333333
-0.213492,51.52105,95,2020-05-05,16,"KC1","London N. Kensington","Urban Background",5.01675
-1.533119,52.28881,95,2020-05-05,17,"LEAM","Leamington Spa","Urban Background",5.39016666666667
-7.900328,54.43951,95,2020-05-05,18,"LN","Lough Navar","Rural Background",6.44058333333333
1.302686,52.614823,95,2020-05-05,19,"NO12","Norwich Lakenfields","Urban Background",3.70966666666667
-1.146447,52.95473,95,2020-05-05,20,"NOTT","Nottingham Centre","Urban Background",5.17008333333333
-1.260278,51.744806,95,2020-05-05,21,"OX8","Oxford St Ebbes","Urban Background",5.79208333333333
-2.680353,53.76559,95,2020-05-05,22,"PRES","Preston","Urban Background",5.90220833333333
0.634889,51.45617,95,2020-05-05,23,"ROCH","Rochester Stoke","Rural Background",5.803875
0.678331,51.544166,95,2020-05-05,24,"SEND","Southend-on-Sea","Urban Background",5.15920833333333
-1.478096,53.378622,95,2020-05-05,25,"SHDG","Sheffield Devonshire Green","Urban Background",6.95266666666667
-1.395757,50.908173,95,2020-05-05,26,"SOUT","Southampton Centre","Urban Background",8.90333333333333
-1.406878,54.88361,95,2020-05-05,27,"SUN2","Sunderland Silksworth","Urban Background",3.21145833333333
-3.022722,53.37287,95,2020-05-05,28,"TRAN","Wirral Tranmere","Urban Background",4.65108333333333
-2.638139,53.54914,95,2020-05-05,29,"WIG5","Wigan Centre","Urban Background",6.29829166666667
-3.002829,53.042282,95,2020-05-05,30,"WREX","Wrexham","Urban Traffic",6.537
-2.094278,57.15736,96,2020-05-06,1,"ABD","Aberdeen","Urban Background",6.26083333333333
-3.2429,55.79216,96,2020-05-06,2,"ACTH","Auchencorth Moss","Rural Background",4.396625
-5.928833,54.59965,96,2020-05-06,3,"BEL2","Belfast Centre","Urban Background",9.17845833333333
-1.874978,52.476145,96,2020-05-06,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",8.31666666666667
-3.007175,53.80489,96,2020-05-06,5,"BLC2","Blackpool Marton","Urban Background",7.62283333333333
-1.918235,52.481346,96,2020-05-06,6,"BMLD","Birmingham Ladywood","Urban Background",7.939375
-1.454946,53.244131,96,2020-05-06,7,"CHLG","Chesterfield Loundsley Green","Urban Background",6.95275
-1.456928,53.231751,96,2020-05-06,8,"CHS7","Chesterfield Roadside","Urban Traffic",7.64054166666667
-1.560189,52.411628,96,2020-05-06,9,"COAL","Coventry Allesley","Urban Background",7.6475
-2.334139,53.48481,96,2020-05-06,10,"ECCL","Salford Eccles","Urban Background",7.110875
-3.182186,55.945589,96,2020-05-06,11,"ED3","Edinburgh St Leonards","Urban Background",5.50220833333333
-4.238214,55.860936,96,2020-05-06,12,"GHSR","Glasgow High Street","Urban Traffic",6.06425
-4.734421,55.944079,96,2020-05-06,13,"GKA8","Greenock A8 Roadside","Urban Traffic",7.75879166666667
-4.243631,55.865782,96,2020-05-06,14,"GLKP","Glasgow Townhead","Urban Background",5.95029166666667
-0.037418,51.449674,96,2020-05-06,15,"HP1","London Honor Oak Park","Urban Background",9.44379166666667
-0.213492,51.52105,96,2020-05-06,16,"KC1","London N. Kensington","Urban Background",9.24329166666667
-1.533119,52.28881,96,2020-05-06,17,"LEAM","Leamington Spa","Urban Background",7.12058333333333
-7.900328,54.43951,96,2020-05-06,18,"LN","Lough Navar","Rural Background",7.40370833333333
1.302686,52.614823,96,2020-05-06,19,"NO12","Norwich Lakenfields","Urban Background",6.01120833333333
-1.146447,52.95473,96,2020-05-06,20,"NOTT","Nottingham Centre","Urban Background",7.86458333333333
-1.260278,51.744806,96,2020-05-06,21,"OX8","Oxford St Ebbes","Urban Background",7.94825
-2.680353,53.76559,96,2020-05-06,22,"PRES","Preston","Urban Background",6.76195833333333
0.634889,51.45617,96,2020-05-06,23,"ROCH","Rochester Stoke","Rural Background",9.031125
0.678331,51.544166,96,2020-05-06,24,"SEND","Southend-on-Sea","Urban Background",8.12416666666667
-1.478096,53.378622,96,2020-05-06,25,"SHDG","Sheffield Devonshire Green","Urban Background",8.67925
-1.395757,50.908173,96,2020-05-06,26,"SOUT","Southampton Centre","Urban Background",12.0391666666667
-1.406878,54.88361,96,2020-05-06,27,"SUN2","Sunderland Silksworth","Urban Background",7.81941666666667
-3.022722,53.37287,96,2020-05-06,28,"TRAN","Wirral Tranmere","Urban Background",7.65620833333333
-2.638139,53.54914,96,2020-05-06,29,"WIG5","Wigan Centre","Urban Background",8.03366666666667
-3.002829,53.042282,96,2020-05-06,30,"WREX","Wrexham","Urban Traffic",9.01441666666667
-2.094278,57.15736,97,2020-05-07,1,"ABD","Aberdeen","Urban Background",7.899
-3.2429,55.79216,97,2020-05-07,2,"ACTH","Auchencorth Moss","Rural Background",6.56945833333333
-5.928833,54.59965,97,2020-05-07,3,"BEL2","Belfast Centre","Urban Background",14.2934583333333
-1.874978,52.476145,97,2020-05-07,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",13.6586666666667
-3.007175,53.80489,97,2020-05-07,5,"BLC2","Blackpool Marton","Urban Background",14.4105
-1.918235,52.481346,97,2020-05-07,6,"BMLD","Birmingham Ladywood","Urban Background",11.14875
-1.454946,53.244131,97,2020-05-07,7,"CHLG","Chesterfield Loundsley Green","Urban Background",9.90083333333333
-1.456928,53.231751,97,2020-05-07,8,"CHS7","Chesterfield Roadside","Urban Traffic",13.074875
-1.560189,52.411628,97,2020-05-07,9,"COAL","Coventry Allesley","Urban Background",12.5875416666667
-2.334139,53.48481,97,2020-05-07,10,"ECCL","Salford Eccles","Urban Background",14.96475
-3.182186,55.945589,97,2020-05-07,11,"ED3","Edinburgh St Leonards","Urban Background",6.71675
-4.238214,55.860936,97,2020-05-07,12,"GHSR","Glasgow High Street","Urban Traffic",8.8945
-4.734421,55.944079,97,2020-05-07,13,"GKA8","Greenock A8 Roadside","Urban Traffic",9.38875
-4.243631,55.865782,97,2020-05-07,14,"GLKP","Glasgow Townhead","Urban Background",8.90925
-0.037418,51.449674,97,2020-05-07,15,"HP1","London Honor Oak Park","Urban Background",13.6910833333333
-0.213492,51.52105,97,2020-05-07,16,"KC1","London N. Kensington","Urban Background",11.588125
-1.533119,52.28881,97,2020-05-07,17,"LEAM","Leamington Spa","Urban Background",10.6595
-7.900328,54.43951,97,2020-05-07,18,"LN","Lough Navar","Rural Background",5.729125
1.302686,52.614823,97,2020-05-07,19,"NO12","Norwich Lakenfields","Urban Background",14.2336666666667
-1.146447,52.95473,97,2020-05-07,20,"NOTT","Nottingham Centre","Urban Background",14.2512083333333
-1.260278,51.744806,97,2020-05-07,21,"OX8","Oxford St Ebbes","Urban Background",11.1322083333333
-2.680353,53.76559,97,2020-05-07,22,"PRES","Preston","Urban Background",12.8528333333333
0.634889,51.45617,97,2020-05-07,23,"ROCH","Rochester Stoke","Rural Background",18.25875
0.678331,51.544166,97,2020-05-07,24,"SEND","Southend-on-Sea","Urban Background",14.7052083333333
-1.478096,53.378622,97,2020-05-07,25,"SHDG","Sheffield Devonshire Green","Urban Background",12.45
-1.395757,50.908173,97,2020-05-07,26,"SOUT","Southampton Centre","Urban Background",19.187375
-1.406878,54.88361,97,2020-05-07,27,"SUN2","Sunderland Silksworth","Urban Background",12.2377916666667
-3.022722,53.37287,97,2020-05-07,28,"TRAN","Wirral Tranmere","Urban Background",13.9102083333333
-2.638139,53.54914,97,2020-05-07,29,"WIG5","Wigan Centre","Urban Background",12.70825
-3.002829,53.042282,97,2020-05-07,30,"WREX","Wrexham","Urban Traffic",12.4047826086957
-2.094278,57.15736,98,2020-05-08,1,"ABD","Aberdeen","Urban Background",9.31120833333333
-3.2429,55.79216,98,2020-05-08,2,"ACTH","Auchencorth Moss","Rural Background",3.86
-5.928833,54.59965,98,2020-05-08,3,"BEL2","Belfast Centre","Urban Background",11.80625
-1.874978,52.476145,98,2020-05-08,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",11.5340416666667
-3.007175,53.80489,98,2020-05-08,5,"BLC2","Blackpool Marton","Urban Background",6.91233333333333
-1.918235,52.481346,98,2020-05-08,6,"BMLD","Birmingham Ladywood","Urban Background",10.4304583333333
-1.454946,53.244131,98,2020-05-08,7,"CHLG","Chesterfield Loundsley Green","Urban Background",8.23320833333333
-1.456928,53.231751,98,2020-05-08,8,"CHS7","Chesterfield Roadside","Urban Traffic",8.96033333333333
-1.560189,52.411628,98,2020-05-08,9,"COAL","Coventry Allesley","Urban Background",11.026
-2.334139,53.48481,98,2020-05-08,10,"ECCL","Salford Eccles","Urban Background",14.1872916666667
-3.182186,55.945589,98,2020-05-08,11,"ED3","Edinburgh St Leonards","Urban Background",4.727875
-4.238214,55.860936,98,2020-05-08,12,"GHSR","Glasgow High Street","Urban Traffic",5.64358333333333
-4.734421,55.944079,98,2020-05-08,13,"GKA8","Greenock A8 Roadside","Urban Traffic",5.37441666666667
-4.243631,55.865782,98,2020-05-08,14,"GLKP","Glasgow Townhead","Urban Background",5.53266666666667
-0.037418,51.449674,98,2020-05-08,15,"HP1","London Honor Oak Park","Urban Background",13.6045416666667
-0.213492,51.52105,98,2020-05-08,16,"KC1","London N. Kensington","Urban Background",12.0775416666667
-1.533119,52.28881,98,2020-05-08,17,"LEAM","Leamington Spa","Urban Background",9.94295833333333
-7.900328,54.43951,98,2020-05-08,18,"LN","Lough Navar","Rural Background",3.7745
1.302686,52.614823,98,2020-05-08,19,"NO12","Norwich Lakenfields","Urban Background",17.7723333333333
-1.146447,52.95473,98,2020-05-08,20,"NOTT","Nottingham Centre","Urban Background",15.0767083333333
-1.260278,51.744806,98,2020-05-08,21,"OX8","Oxford St Ebbes","Urban Background",9.20495833333333
-2.680353,53.76559,98,2020-05-08,22,"PRES","Preston","Urban Background",8.90429166666667
0.634889,51.45617,98,2020-05-08,23,"ROCH","Rochester Stoke","Rural Background",21.75425
0.678331,51.544166,98,2020-05-08,24,"SEND","Southend-on-Sea","Urban Background",18.31975
-1.478096,53.378622,98,2020-05-08,25,"SHDG","Sheffield Devonshire Green","Urban Background",8.74908333333333
-1.395757,50.908173,98,2020-05-08,26,"SOUT","Southampton Centre","Urban Background",24.0390833333333
-1.406878,54.88361,98,2020-05-08,27,"SUN2","Sunderland Silksworth","Urban Background",6.14683333333333
-3.022722,53.37287,98,2020-05-08,28,"TRAN","Wirral Tranmere","Urban Background",13.1104166666667
-2.638139,53.54914,98,2020-05-08,29,"WIG5","Wigan Centre","Urban Background",10.8049583333333
-3.002829,53.042282,98,2020-05-08,30,"WREX","Wrexham","Urban Traffic",10.9129583333333
-2.094278,57.15736,99,2020-05-09,1,"ABD","Aberdeen","Urban Background",8.16245833333333
-3.2429,55.79216,99,2020-05-09,2,"ACTH","Auchencorth Moss","Rural Background",2.12870833333333
-5.928833,54.59965,99,2020-05-09,3,"BEL2","Belfast Centre","Urban Background",8.18891666666667
-1.874978,52.476145,99,2020-05-09,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",14.2306666666667
-3.007175,53.80489,99,2020-05-09,5,"BLC2","Blackpool Marton","Urban Background",5.81266666666667
-1.918235,52.481346,99,2020-05-09,6,"BMLD","Birmingham Ladywood","Urban Background",13.4042083333333
-1.454946,53.244131,99,2020-05-09,7,"CHLG","Chesterfield Loundsley Green","Urban Background",7.97666666666667
-1.456928,53.231751,99,2020-05-09,8,"CHS7","Chesterfield Roadside","Urban Traffic",8.92895833333333
-1.560189,52.411628,99,2020-05-09,9,"COAL","Coventry Allesley","Urban Background",15.5169166666667
-2.334139,53.48481,99,2020-05-09,10,"ECCL","Salford Eccles","Urban Background",7.907875
-3.182186,55.945589,99,2020-05-09,11,"ED3","Edinburgh St Leonards","Urban Background",4.63054166666667
-4.238214,55.860936,99,2020-05-09,12,"GHSR","Glasgow High Street","Urban Traffic",4.58333333333333
-4.734421,55.944079,99,2020-05-09,13,"GKA8","Greenock A8 Roadside","Urban Traffic",3.06333333333333
-4.243631,55.865782,99,2020-05-09,14,"GLKP","Glasgow Townhead","Urban Background",4.82808333333333
-0.037418,51.449674,99,2020-05-09,15,"HP1","London Honor Oak Park","Urban Background",23.9564583333333
-0.213492,51.52105,99,2020-05-09,16,"KC1","London N. Kensington","Urban Background",23.8405416666667
-1.533119,52.28881,99,2020-05-09,17,"LEAM","Leamington Spa","Urban Background",12.3271666666667
-7.900328,54.43951,99,2020-05-09,18,"LN","Lough Navar","Rural Background",3.85020833333333
1.302686,52.614823,99,2020-05-09,19,"NO12","Norwich Lakenfields","Urban Background",25.620125
-1.146447,52.95473,99,2020-05-09,20,"NOTT","Nottingham Centre","Urban Background",13.7550833333333
-1.260278,51.744806,99,2020-05-09,21,"OX8","Oxford St Ebbes","Urban Background",10.1013333333333
-2.680353,53.76559,99,2020-05-09,22,"PRES","Preston","Urban Background",6.10070833333333
0.634889,51.45617,99,2020-05-09,23,"ROCH","Rochester Stoke","Rural Background",40.4434583333333
0.678331,51.544166,99,2020-05-09,24,"SEND","Southend-on-Sea","Urban Background",33.4887083333333
-1.478096,53.378622,99,2020-05-09,25,"SHDG","Sheffield Devonshire Green","Urban Background",10.5376666666667
-1.395757,50.908173,99,2020-05-09,26,"SOUT","Southampton Centre","Urban Background",28.5004583333333
-1.406878,54.88361,99,2020-05-09,27,"SUN2","Sunderland Silksworth","Urban Background",5.60141666666667
-3.022722,53.37287,99,2020-05-09,28,"TRAN","Wirral Tranmere","Urban Background",7.09033333333333
-2.638139,53.54914,99,2020-05-09,29,"WIG5","Wigan Centre","Urban Background",8.33441666666667
-3.002829,53.042282,99,2020-05-09,30,"WREX","Wrexham","Urban Traffic",7.33979166666667
-2.094278,57.15736,100,2020-05-10,1,"ABD","Aberdeen","Urban Background",3.54866666666667
-3.2429,55.79216,100,2020-05-10,2,"ACTH","Auchencorth Moss","Rural Background",2.56979166666667
-5.928833,54.59965,100,2020-05-10,3,"BEL2","Belfast Centre","Urban Background",2.82233333333333
-1.874978,52.476145,100,2020-05-10,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",6.7435
-3.007175,53.80489,100,2020-05-10,5,"BLC2","Blackpool Marton","Urban Background",3.86704166666667
-1.918235,52.481346,100,2020-05-10,6,"BMLD","Birmingham Ladywood","Urban Background",6.56741666666667
-1.454946,53.244131,100,2020-05-10,7,"CHLG","Chesterfield Loundsley Green","Urban Background",5.42558333333333
-1.456928,53.231751,100,2020-05-10,8,"CHS7","Chesterfield Roadside","Urban Traffic",5.74
-1.560189,52.411628,100,2020-05-10,9,"COAL","Coventry Allesley","Urban Background",7.11183333333333
-2.334139,53.48481,100,2020-05-10,10,"ECCL","Salford Eccles","Urban Background",5.69879166666667
-3.182186,55.945589,100,2020-05-10,11,"ED3","Edinburgh St Leonards","Urban Background",3.06704166666667
-4.238214,55.860936,100,2020-05-10,12,"GHSR","Glasgow High Street","Urban Traffic",1.77966666666667
-4.734421,55.944079,100,2020-05-10,13,"GKA8","Greenock A8 Roadside","Urban Traffic",1.63129166666667
-4.243631,55.865782,100,2020-05-10,14,"GLKP","Glasgow Townhead","Urban Background",1.85929166666667
-0.037418,51.449674,100,2020-05-10,15,"HP1","London Honor Oak Park","Urban Background",15.4550416666667
-0.213492,51.52105,100,2020-05-10,16,"KC1","London N. Kensington","Urban Background",13.2489166666667
-1.533119,52.28881,100,2020-05-10,17,"LEAM","Leamington Spa","Urban Background",7.01658333333333
-7.900328,54.43951,100,2020-05-10,18,"LN","Lough Navar","Rural Background",2.56395833333333
1.302686,52.614823,100,2020-05-10,19,"NO12","Norwich Lakenfields","Urban Background",17.9738333333333
